LEAR_ID,AGENCYNAME,CITY,ZIPCODE,STATE,COUNTY,FIPS,ORI9,POPSERVED,POPGROUP,AGENCYTYPE,STRATA,FTSAUTH,FTSWORN,EDIT_FTSWORN,FTLIM,FTNON,TOTFTEMP,PTSWORN,PTLIM,PTNON,TOTPTEMP,NUMRESPOFF,NUMCPO,NUMSRO,FTRES_SWN,PTRES_SWN,FTRES_LIM,PTRES_LIM,FTRES_NON,PTRES_NON,ADMIN_SWN,FIELD_SWN,PATR_SWN,DET_SWN,TECH_SWN,JAIL_SWN,COURT_SWN,OTHER_SWN,ADMIN_LIM,FIELD_LIM,PATR_LIM,DET_LIM,TECH_LIM,JAIL_LIM,COURT_LIM,OTHER_LIM,ADMIN_NON,FIELD_NON,PATR_NON,DET_NON,TECH_NON,JAIL_NON,COURT_NON,OTHER_NON,OPBUDGET,OPBUDGET_EST,EDIT_OPBUDGET,FY_BEGMO,FY_BEGDAY,FY_ENDMO,FY_ENDDAY,ASSETFOR,ASSETFOR_EST,PERS_EDU_MIN,PERS_EDU_HRS,PERS_MIL,PERS_CITZN,PERS_TRN_ACAD,PERS_TRN_FIELD,PERS_TRN_INSVC,PERS_BACKINV,PERS_CREDHIS,PERS_CRIMHIS,PERS_DRIVHIS,PERS_SOCMED,PERS_INTERVW,PERS_PERSTEST,PERS_POLY,PERS_PSYCH,PERS_VOICE,PERS_APTEST,PERS_PROBSOLV,PERS_CULTURE,PERS_CONFLICT,PERS_DRUG,PERS_MED,PERS_VISN,PERS_PHYS,PERS_BILING_SWN,PERS_BILING_LIM,PERS_BILING_NON,PERS_NEW_WHT,PERS_NEW_BLK,PERS_NEW_HSP,PERS_NEW_IND,PERS_NEW_ASN,PERS_NEW_HAW,PERS_NEW_TWO,PERS_NEW_UNK,PERS_NEW_TOTR,PERS_NEW_MALE,PERS_NEW_FEM,PERS_NEW_TOTS,PERS_SEP_WHT,PERS_SEP_BLK,PERS_SEP_HSP,PERS_SEP_IND,PERS_SEP_ASN,PERS_SEP_HAW,PERS_SEP_TWO,PERS_SEP_UNK,PERS_SEP_TOTR,PERS_SEP_MALE,PERS_SEP_FEM,PERS_SEP_TOTS,PERS_WHITE_MALE,PERS_BLACK_MALE,PERS_HISP_MALE,PERS_AMIND_MALE,PERS_ASIAN_MALE,PERS_HAWPI_MALE,PERS_MULTI_MALE,PERS_UNK_MALE,PERS_MALE,PERS_WHITE_FEM,PERS_BLACK_FEM,PERS_HISP_FEM,PERS_AMIND_FEM,PERS_ASIAN_FEM,PERS_HAWPI_FEM,PERS_MULTI_FEM,PERS_UNK_FEM,PERS_FEMALE,PERS_CHF_SEX,PERS_CHF_RACE,PERS_SUP_INTM_WH,PERS_SUP_INTM_BK,PERS_SUP_INTM_HS,PERS_SUP_INTM_AI,PERS_SUP_INTM_AS,PERS_SUP_INTM_HA,PERS_SUP_INTM_MUL,PERS_SUP_INTM_UNK,PERS_SUP_INTM_TOTR,PERS_SUP_INTM_MALE,PERS_SUP_INTM_FEM,PERS_SUP_INTM_TOTS,PERS_SUP_SGT_WH,PERS_SUP_SGT_BK,PERS_SUP_SGT_HS,PERS_SUP_SGT_AI,PERS_SUP_SGT_AS,PERS_SUP_SGT_HA,PERS_SUP_SGT_MUL,PERS_SUP_SGT_UNK,PERS_SUP_SGT_TOTR,PERS_SUP_SGT_MALE,PERS_SUP_SGT_FEM,PERS_SUP_SGT_TOTS,PERS_COLBAR_SWN,PERS_COLBAR_LIM,PERS_COLBAR_NON,OPER_CFS,OPER_CFS_EST,OPER_DIS,OPER_DIS_EST,OPER_CARPAT,OPER_MOTOPAT,OPER_FOOTPAT,OPER_HORSPAT,OPER_BIKEPAT,OPER_SEGPAT,OPER_AIRPAT,OPER_BOATPAT,OPER_OTHPAT,OPER_OTHPAT_SP,OPER_OTHPAT_FLAG,OPER_OFFROAD,OPER_SNOWMOB,OPER_UAV,OPER_GOLF,CP_MISSION,CP_PLAN,CP_TECH,CP_CPACAD,CP_TRN_NEW,CP_TRN_INSRV,CP_SARA_NUM,CP_BEATS_NUM,CP_PSP_ADVGRP,CP_PSP_BUSGRP,CP_PSP_LEA,CP_PSP_NEIGH,CP_PSP_UNIV,CP_PSP_OTH,CP_PSP_OTH_SP,CP_PSP_OTH_FLAG,CP_PSP_SCHOOL,CP_PSP_FAITH,CP_PSP_HEALTH,CP_PSP_GOV,CP_PSP_COMM,CP_SURVEY,CP_NOSURV,CP_SURV_CRPROB,CP_SURV_RESOURCE,CP_SURV_PERFORM,CP_SURV_TRAINING,CP_SURV_POLICY,EQ_PRM_AGCY,EQ_PRM_CASH,EQ_PRM_IND,EQ_PRM_NOAUTH,EQ_BCK_AGCY,EQ_BCK_CASH,EQ_BCK_IND,EQ_BCK_NOAUTH,EQ_BDYARM_AGCY,EQ_BDYARM_CASH,EQ_BDYARM_IND,EQ_BDYARM_NOAUTH,EQ_UNI_AGCY,EQ_UNI_CASH,EQ_UNI_IND,EQ_UNI_NOAUTH,EQ_SEMI_ON_PRIM,EQ_SEMI_ON_BACK,EQ_SEMI_OFF,EQ_SEMI_NOAUTH,EQ_REV_ON_PRIM,EQ_REV_ON_BACK,EQ_REV_OFF,EQ_REV_NOAUTH,EQ_SEC_FULLAUTO,EQ_SEC_SEMIAUTO,EQ_SEC_MANUAL,EQ_SEC_SHOTGUN,EQ_SEC_OTH,EQ_SEC_OTH_SP,EQ_SEC_OTH_FLAG,EQ_SEC_NOAUTH,EQ_SEC_HANDGUN,EQ_SEC_LTHLETH,EQ_AUTH_OHAND,EQ_AUTH_CHAND,EQ_AUTH_TKDWN,EQ_AUTH_NECK,EQ_AUTH_LEG,EQ_AUTH_OC,EQ_AUTH_CHEM,EQ_AUTH_BTN,EQ_AUTH_BLNT,EQ_AUTH_CED,EQ_AUTH_EXP,EQ_AUTH_OTH,EQ_AUTH_OTH_SP,EQ_AUTH_OTH_FLAG,EQ_AUTH_DIV,EQ_AUTH_K9,EQ_AUTH_FIREARM,EQ_DOC_OHAND,EQ_DOC_CHAND,EQ_DOC_TKDWN,EQ_DOC_NECK,EQ_DOC_LEG,EQ_DOC_OC,EQ_DOC_CHEM,EQ_DOC_BTN,EQ_DOC_BLNT,EQ_DOC_DIS_CED,EQ_DOC_USE_CED,EQ_DOC_EXP,EQ_DOC_DIS_GUN,EQ_DOC_DCHG_GUN,EQ_DOC_OTH,EQ_DOC_OTH_SP,EQ_DOC_OTH_FLAG,EQ_DOC_ANYUOF,EQ_DOC_K9,EQ_DOC_INJ,EQ_DOC_DIV,EQ_BDYARM,EQ_SEATBELT,EQ_VEH_MRK,EQ_VEH_OTHMRK,EQ_VEH_UNMRK,EQ_VEH_OTHUNMRK,EQ_VEH_ARMOR,EQ_VEH_ATV,EQ_VEH_MTRCYCL,EQ_VEH_BOAT,EQ_VEH_MANAIR,EQ_VEH_DRONE,EQ_VEH_OTH,EQ_VEH_OTH_SP,EQ_VEH_OTH_FLAG,EQ_VEH_OHV,EQ_VEH_SNOWMOB,EQ_VEH_BIKE,EQ_VEH_HUMVEE,EQ_VEH_SEGWAY,EQ_VID_FIXED,EQ_VID_MOBILE,EQ_VID_CAR,EQ_VID_BWC,EQ_VID_WEAP,EQ_VID_DRONE,TECH_WEB_NONE,TECH_WEB_STAT,TECH_WEB_STOP,TECH_WEB_ARR,TECH_WEB_REPORT,TECH_WEB_ASK,TECH_WEB_COMPL,TECH_SM_TWITTER,TECH_SM_FB,TECH_SM_BLOG,TECH_SM_YOUTUBE,TECH_SM_MASSNOT,TECH_COMP_CRMANL,TECH_COMP_SNA,TECH_COMP_INTEL,TECH_COMP_INFSHR,TECH_COMP_BOOK,TECH_CIR,TECH_CIR_SPEC,TECH_TYP_AFIS,TECH_TYP_FACEREC,TECH_TYP_LPR,TECH_TYP_INFR,TECH_TYP_ENGD,TECH_TYP_VTRC,TECH_TYP_TIREDFL,TECH_TYP_GUNSHOT,TECH_TYP_TRACE,TECH_TYP_BALL,TECH_TYP_GPS,TECH_NO_IFC,TECH_IFC_MVREC,TECH_IFC_DRVREC,TECH_IFC_CRIMREC,TECH_IFC_WARR,TECH_IFC_PRTORD,TECH_IFC_INFSHR,TECH_IFC_ADDHIS,TECH_IFC_GISMAP,TECH_EIS,TECH_FILE_ARR,TECH_FILE_CFS,TECH_FILE_COMPL,TECH_FILE_CRS,TECH_FILE_GUNS,TECH_FILE_GANG,TECH_FILE_INFORM,TECH_ILES_INTEL,TECH_FILE_MVSTOP,TECH_FILE_MVACC,TECH_FILE_PAWN,TECH_FILE_PRTORD,TECH_FILE_PROP,TECH_FILE_STOPS,TECH_FILE_UOF,TECH_FILE_VIDEO,TECH_FILE_WARR,POL_VEHPURS,POL_DEADFORC,POL_LESSLETHAL,POL_CONDUCT,POL_MAXHRS,POL_OFFDTY,POL_MENTILL,POL_HOMELESS,POL_DOMDISP,POL_JUV,POL_INCUSDTH,POL_RACPROF,POL_COMPL,POL_STRPSRCH,POL_TERROR,POL_ACTSHOOT,POL_STFRSK,POL_FOOT,POL_MVSTOP,POL_MSCOND,POL_PRISTRP,POL_MASSDEM,POL_REPUOF,POL_BWC,POL_SOCMED,POL_CULTAW,POL_INV_INJRY,POL_INV_DTH,POL_INV_ICD,POL_INV_DCHG_GUN,POL_CCRB,POL_CCRB_SUBPWR,POL_COMP_EXTINV,ISSU_ADDR_BIAS,ISSU_ADDR_BOMB,ISSU_ADDR_CHILD,ISSU_ADDR_CRMPREV,ISSU_ADDR_CP,ISSU_ADDR_CRMANL,ISSU_ADDR_CYBER,ISSU_ADDR_DOM,ISSU_ADDR_DRUG_ED,ISSU_ADDR_DRUG_ENF,ISSU_ADDR_ENV,ISSU_ADDR_FIN,ISSU_ADDR_GUNS,ISSU_ADDR_GANG,ISSU_ADDR_HUMTRF,ISSU_ADDR_DUI,ISSU_ADDR_IA,ISSU_ADDR_JUV,ISSU_ADDR_MISCHD,ISSU_ADDR_REPOFF,ISSU_ADDR_RESRCH,ISSU_ADDR_SCH,ISSU_ADDR_SWAT,ISSU_ADDR_TERROR,ISSU_ADDR_VIC,FINALWGT,NEW_TOT_HIRES,NEW_TOT_SEP,FINALWGT_NTH_NTS,FLAG1,FLAG2,FLAG3,FLAG4,FLAG5,FLAG6,FLAG7
"640310","LEAVENWORTH POLICE DEPARTMENT","LEAVENWORTH","66048","KS","LEAVENWORTH",20103,"KS0520100",36154,6,1,102,62,62,0,0,25,87,0,0,0,0,30,0,2,0,0,0,0,0,0,6,56,50,6,25,0,1,0,,,,,,,,,,,,,,,,,6268152.00,1,0,1,1,12,31,29000,1,4,,2,1,500,500,40,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,0,54,4,4,0,0,0,0,0,62,49,13,62,2,0,0,0,0,0,0,0,2,2,0,2,45,2,2,0,0,0,0,0,49,9,2,2,0,0,0,0,0,13,1,1,4,0,0,0,0,0,0,0,4,4,0,4,8,0,1,0,0,0,0,0,9,8,1,9,3,,,22597,1,22597,1,1,3,2,3,3,3,3,3,3,"",,3,3,3,3,1,1,1,2,1,2,0,30,1,1,1,2,1,,"",,,,,,,2,1,,,,,,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,,,,,2,1,2,2,2,"",1,2,2,2,1,1,1,1,1,1,1,1,1,1,,,"",,,,,1,1,1,1,1,1,1,1,1,1,1,,1,1,,"",,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,"",,2,2,2,2,2,1,0,24,50,0,0,1,,,,,,,1,1,2,1,2,1,1,1,1,2,1,"",1,2,2,2,2,2,2,2,2,2,1,,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,,,4,1,1,3,3,3,3,3,3,3,3,1,1,4,4,3,1,1,1,4,3,1,1,3,3,7.185185185185,,,7.533980582524,1,0,0,0,0,0,0
"640718","KENTON COUNTY POLICE DEPARTMENT","INDEPENDENCE","41051","KY","KENTON",21117,"KY0590500",37955,6,1,103,34,34,0,0,2,36,1,0,0,1,23,0,1,0,,0,,0,,1,31,23,8,0,0,0,0,,,,,,,,,0,0,0,0,2,0,0,0,2522073.00,,0,7,1,6,30,,,2,60,1,1,920,720,40,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,,0,,,,,,,,,34,33,1,34,3,0,0,0,0,0,0,0,3,0,0,0,32,0,1,0,1,0,0,0,34,1,0,0,0,0,0,0,0,1,1,1,7,0,1,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,,3,29010,,29010,,1,3,2,3,3,3,3,3,3,"",,3,3,3,3,1,1,1,2,1,3,0,17,2,2,1,,2,2,"",,2,2,2,2,2,2,1,,,,,,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,,,,,2,1,2,1,2,"",,2,2,2,1,1,1,,2,1,1,1,2,1,,,"",,,,,1,1,1,,1,1,1,1,1,1,1,,2,1,,"",,,,,,1,1,1,1,1,1,2,2,2,2,2,2,,"",,,,,,,0,,17,17,0,0,,2,2,2,2,2,2,1,1,2,1,2,1,2,1,1,2,3,"",1,2,2,2,2,2,2,2,2,2,1,,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,5,2,3,3,3,2,2,3,1,3,2,2,3,3,3,2,3,3,3,3,2,2,3,3,6.913793103448,,,7.225225225225,1,0,0,0,0,0,0
"640934","WILLIAMSBURG POLICE DEPARTMENT","WILLIAMSBURG","40769","KY","WHITLEY",21235,"KY1180200",5313,8,1,104,14,13,0,0,1,14,0,0,0,0,14,0,1,0,2,0,0,0,0,2,3,8,1,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,987000.00,1,0,6,30,7,1,30000,1,4,,1,1,928,400,40,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,0,,0,14,0,0,0,0,0,0,0,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,4,4,0,4,1,0,0,0,0,0,0,0,1,1,0,1,3,,3,8500,1,8500,1,1,3,2,3,2,3,3,3,3,"",,3,3,3,3,1,1,2,2,1,2,0,0,2,2,2,2,2,2,"",,2,2,2,2,2,2,1,,,,,,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,,,,1,2,1,2,1,2,"",,2,2,2,1,1,1,,,1,1,1,1,1,,,"",,,,,1,1,2,,,1,1,,1,1,1,,2,1,,"",,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,"",,2,2,2,2,2,0,0,11,0,0,0,1,,,,,,,2,1,2,2,1,1,1,1,1,2,1,"",2,2,2,2,2,2,1,2,1,2,2,1,,,,,,,,,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,,,5,3,3,3,3,3,3,2,2,2,3,3,2,5,5,2,2,3,3,3,3,3,5,3,3,6.978165938865,,,7.347126436782,1,0,0,0,0,0,0
"641114","JACKSON PARISH SHERIFFS OFFICE","JONESBORO","71251","LA","JACKSON",22049,"LA0250000",15808,7,2,203,169,58,0,111,0,169,6,2,0,8,22,7,3,0,5,0,2,0,0,4,29,22,5,17,0,1,4,0,0,0,0,0,111,0,0,,,,,,,,,17955357.00,,0,7,1,6,30,5518,,4,,1,1,456,0,20,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,0,1,,45,13,0,0,0,0,0,0,58,45,13,58,55,18,0,0,0,0,0,0,73,61,12,73,45,1,0,0,0,0,0,0,46,10,2,0,0,0,0,0,0,12,1,1,31,6,0,0,0,0,0,0,37,30,7,37,6,2,1,0,0,0,0,0,9,9,0,9,3,3,,10602,1,10602,1,1,3,2,3,3,3,3,2,,"",,,,,,1,1,2,2,1,2,0,18,2,2,2,2,2,2,"",,2,2,2,2,2,2,1,,,,,,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,"",,2,2,2,1,1,1,2,2,1,1,2,2,2,2,,"",,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,"",,,,,,1,1,1,1,1,1,2,2,2,1,2,2,2,"",,2,2,2,2,2,0,0,15,30,0,0,,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,6,"",2,2,1,2,2,2,2,2,1,2,2,1,,,,,,,,,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,3,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,,,3,5,3,3,3,2,3,3,2,3,4,3,1,3,5,3,2,3,3,4,4,2,2,5,3,7.392405063291,,,7.891891891892,1,0,0,0,0,0,0
"641250","RICHLAND PARISH SHERIFF'S OFFICE","RAYVILLE","71269","LA","RICHLAND",22083,"LA0420000",20430,7,2,201,101,29,0,64,11,104,0,5,3,8,29,0,0,0,0,0,14,0,0,3,24,19,5,1,0,1,0,0,0,0,0,7,57,0,0,6,0,0,0,0,5,0,0,10151538.00,,0,7,1,6,30,0,1,4,,2,1,360,80,22,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,0,0,0,28,6,1,0,0,0,0,0,35,22,13,35,25,10,0,0,0,0,0,1,36,20,16,36,22,2,1,0,0,0,0,0,25,4,0,0,0,0,0,0,0,4,1,1,8,2,0,0,0,0,0,0,10,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,1,3,3,3,3,3,3,3,3,"",,3,3,3,3,2,2,2,2,,3,0,0,2,2,2,2,2,2,"",,2,2,2,2,2,2,1,,,,,,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,1,2,"",,2,2,2,1,1,1,,1,2,2,2,2,1,,,"",,,,,1,1,1,,2,1,1,1,1,2,1,,2,1,,"",,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,"",,2,2,2,2,2,0,0,0,22,0,0,1,,,,,,,2,1,2,2,2,2,2,2,1,2,1,"",1,2,2,2,2,2,2,2,2,2,1,1,,,,,,,,,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,,,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,3,2,2,2,4,4,2,2,3,1,1.321033210332,,,1.415019762846,1,0,0,0,0,0,0
"641268","ST JOHN THE BAPTIST PARISH SHERIFF'S OFFICE","LA PLACE","70068","LA","ST. JOHN THE BAPTIST PARISH",22095,"LA0480000",43631,6,2,201,236,234,0,0,2,236,0,0,0,0,85,6,3,55,17,0,0,0,0,36,95,65,30,23,68,12,0,,,,,,,,,2,0,0,0,0,0,0,0,27000000.00,,0,7,16,6,17,70000,1,4,,2,1,0,0,20,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,0,,0,120,114,2,0,1,0,0,0,237,159,78,237,22,26,0,0,0,0,0,0,48,34,14,48,88,69,1,0,1,0,0,0,159,32,46,1,0,0,0,0,0,79,1,2,29,10,2,0,1,0,0,0,42,38,4,42,22,20,0,0,0,0,0,0,42,31,11,42,3,,3,53020,,53020,,1,2,2,3,2,3,3,2,,"",,,,,,1,2,1,2,1,1,70,1,1,1,1,1,1,2,"",,2,2,2,2,2,1,,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,,,,,2,1,2,2,2,"",,2,2,2,1,1,1,,1,1,1,1,1,1,,,"",,,,,1,1,1,,1,1,1,1,1,1,1,,1,1,,"",,,,,,1,1,1,1,1,1,1,1,1,1,2,1,2,"",,2,2,2,2,2,80,5,11,0,0,0,,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,4,"",1,2,1,2,2,1,1,2,2,1,1,,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,,,2,3,2,3,1,2,2,2,1,1,3,2,2,2,2,1,1,1,1,3,3,3,1,1,1,1.321033210332,,,1.415019762846,1,0,0,0,0,0,0
"642855","GREENE COUNTY SHERIFF'S OFFICE","SPRINGFIELD","65802","MO","GREENE",29077,"MO0390000",288690,3,2,201,132,132,0,0,219,351,0,0,8,8,132,1,0,168,0,,,195,8,9,92,68,24,7,9,14,,,,,,,,,,5,,,,2,204,,,20563298.00,,0,1,1,12,31,54685,1,4,,,2,750,320,40,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,,,,333,6,2,1,4,0,0,0,346,249,97,346,,,,,,,,,,,,,143,2,2,0,1,0,0,0,148,16,0,0,0,1,0,0,0,17,1,1,17,0,0,0,1,0,0,0,18,13,4,17,40,0,1,0,0,0,0,0,41,36,3,39,,,,35000,1,35000,1,1,2,2,2,3,3,3,3,,"",,,,,,2,2,1,1,2,2,0,60,,,1,,,,"",,,,,,,2,,,,,,,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,,,,,1,1,1,1,2,"",,2,2,2,1,1,1,,1,1,1,1,1,1,,,"",,,,,1,1,1,,2,1,1,1,1,2,1,,2,1,,"",,,,,,1,1,1,1,1,1,1,1,1,2,2,2,,"",,,,,,,1,0,60,0,0,0,,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,"",1,,2,1,2,1,1,2,,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,,,3,2,2,2,2,2,3,3,1,1,3,1,1,3,3,1,1,3,3,3,3,3,1,3,3,1.321033210332,,,1.415019762846,1,0,0,0,0,0,0
"643437","HINDS COUNTY SHERIFF'S DEPARTMENT","JACKSON","39215","MS","HINDS",28049,"MS0250000",241229,4,2,201,150,98,0,230,0,328,1,10,0,11,106,5,7,,65,,,,,10,22,41,20,2,1,12,,0,0,0,0,17,228,22,,20,0,2,2,2,228,20,,19000000.00,,0,10,31,9,30,1400000,1,4,,2,1,400,120,40,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,20,20,2,40,100,0,0,0,0,0,0,140,80,60,140,20,60,0,0,0,0,0,0,80,40,40,80,31,50,0,0,0,0,0,0,81,0,18,0,0,0,0,0,0,18,1,2,2,2,0,0,0,0,0,0,4,4,0,4,10,10,0,0,0,0,0,0,20,19,6,25,3,3,3,18878,,1207,,1,2,2,2,2,3,2,2,3,"",,3,3,3,3,1,1,1,2,2,2,204,46,1,1,1,1,1,,"",,,,,,,2,,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,,,,1,2,1,2,1,2,"",,2,2,2,1,2,2,2,2,1,2,2,2,1,2,,"",,,,,1,1,1,1,1,1,1,1,1,1,,,1,1,,"",,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,"",,2,2,2,2,2,20,1,2,0,0,0,,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,4,"",1,1,2,2,2,2,1,2,1,1,1,1,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,,,3,3,1,1,1,3,3,1,1,1,3,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1.321033210332,,,1.415019762846,1,0,0,0,0,0,0
"644714","HARRINGTON PARK POLICE","HARRINGTON PARK","07640","NJ","BERGER",34003,"NJ0022400",4806,8,1,104,11,11,0,0,0,11,0,0,0,0,10,5,2,0,0,0,0,0,0,11,10,7,1,0,0,10,0,,,,,,,,,,,,,,,,,1500000.00,1,0,6,1,12,31,4000,1,2,,1,1,960,120,12,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,,,10,0,0,0,1,0,0,0,11,10,1,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,1,,,5000,1,5000,1,1,3,3,3,3,3,3,3,3,"",,3,3,3,3,1,1,2,2,1,1,10,0,2,2,2,2,2,2,"",,2,2,2,2,2,2,1,,,,,,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,"",,2,2,2,1,1,1,,,1,1,1,,,,,"",,,,,1,1,1,,,1,1,1,,,,,,,,"",,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,"",,2,2,2,2,2,0,0,0,0,0,0,,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,1,4,"",1,2,1,2,2,2,2,2,2,2,2,,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,2,3,2,2,2,2,2,2,1,2,3,3,1,3,3,2,1,1,1,3,3,1,3,3,3,6.978165938865,,,7.347126436782,1,0,0,0,0,0,0
"644720","HAWORTH POLICE","HAWORTH","07641","NJ","BERGEN",34003,"NJ0022600",3464,8,1,104,11,11,0,0,1,12,0,0,0,0,10,0,0,0,0,0,0,9,0,1,10,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1737376.00,,1,1,1,12,31,0,,1,,2,2,880,240,80,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,11,,0,11,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,,,6000,1,1000,1,1,1,1,3,2,3,3,3,3,"",,3,3,3,3,,1,1,2,3,3,,,2,2,2,2,2,2,"",,2,2,2,2,2,2,1,,,,,,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,"",,2,2,2,1,1,1,,1,1,2,1,,,,,"",,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,"",,,,,,,,1,1,1,1,2,1,1,2,2,2,2,"",,2,2,2,2,2,0,0,0,0,0,0,1,,,,,,,2,1,2,2,1,1,1,1,1,1,1,"",1,2,1,2,2,2,2,2,2,2,2,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,6.978165938865,,,7.347126436782,1,0,0,0,0,0,0
